id,longitude,latitude,basin,district_code,population,public_meeting
66328hc,34.50863446,-9.1041295,Rufiji,4,53.0,True
11943htu,29.73974144,-4.75043321,Lake Tanganyika,3,130.0,True
44469c,36.26795541,-8.92931531,Rufiji,4,1.0,True
67908i,32.69070686,-2.68075027,Lake Victoria,5,0.0,True
28644,30.51318212,-2.51309608,Lake Victoria,30,0.0,True
35405rac,30.08971121,-4.57567606,Lake Tanganyika,2,540.0,True
26072shg,34.05132095,-1.90692939,Lake Victoria,4,250.0,True
12040e,37.50157315,-3.27798902,Pangani,4,15.0,True
73528ce,34.63965484,-9.09479516,Rufiji,4,65.0,True
55925zwx,32.92335349,-8.79854976,Lake Rukwa,6,0.0,False
7866tk,37.00042911,-7.58236984,Rufiji,1,150.0,False
54862oab,34.84287563,-9.12824982,Rufiji,4,80.0,True
48436s,34.84794612,-4.98148963,Internal,2,1.0,True
2756mp,34.51774326,-9.30543827,Lake Nyasa,4,20.0,True
44054,37.58921265,-3.26983579,Pangani,4,1.0,True
40419co,35.77714667,-3.99777178,Internal,1,355.0,True
26897j,39.4491966,-10.8620958,Ruvuma / Southern Coast,4,1.0,True
8126gcu,39.28726878,-7.03120771,Wami / Ruvu,43,1041.0,True
42971,37.48143052,-11.16269928,Ruvuma / Southern Coast,1,1.0,True
66050wq,33.8603793,-8.67273807,Rufiji,7,0.0,True
29501lf,35.43510625,-10.5846707,Lake Nyasa,2,0.0,True
37269sn,31.62235651,-7.91195659,Lake Rukwa,4,0.0,True
45875lk,35.51383181,-4.2306105,Internal,1,,True
51595bru,39.95563075,-10.45006692,Ruvuma / Southern Coast,1,200.0,True
8814,33.03858006,-9.35789375,Lake Nyasa,5,,True
30978x,38.72162138,-10.83127264,Ruvuma / Southern Coast,63,56.0,True
27909f,36.33159542,-6.28755861,Wami / Ruvu,1,0.0,True
29078x,29.74147879,-4.89765399,Lake Tanganyika,3,450.0,True
9452wjd,32.56693522,-3.81507359,Lake Victoria,3,0.0,True
56080t,36.68265455,-8.15436416,Rufiji,3,400.0,True
18193obd,36.34203584,-6.15509141,Wami / Ruvu,3,0.0,True
74098ni,39.19162062,-10.81823192,Ruvuma / Southern Coast,33,500.0,True
50311frh,32.01302326,-6.79142172,Lake Rukwa,1,150.0,True
46277u,36.92553842,-3.32799419,Pangani,7,130.0,True
43431c,30.59335173,-2.70927157,Lake Victoria,30,0.0,True
60272rw,37.60545878,-3.25815015,Pangani,1,1.0,True
59728,37.34291649,-3.2961362000000003,Pangani,4,,True
36888u,32.90317764,-2.57217327,Lake Victoria,3,0.0,True
39005,37.23697037,-10.94802116,Ruvuma / Southern Coast,1,1.0,True
46499,37.91350935,-9.80088998,Ruvuma / Southern Coast,43,350.0,
14652br,37.46260918,-3.60975742,Pangani,2,300.0,True
40154a,35.51352768,-6.56928206,Internal,4,0.0,True
26599q,36.71776229,-3.34484338,Pangani,2,150.0,True
43623qom,35.71320635,-10.76566718,Ruvuma / Southern Coast,2,0.0,True
25096r,33.2888877,-9.4854776,Lake Nyasa,5,0.0,True
52622,36.69339817,-8.11084236,Rufiji,3,150.0,True
24803aan,30.84457448,-3.42162131,Lake Tanganyika,1,350.0,True
12449evf,38.24906028,-4.639403,Pangani,1,1.0,True
51193zgf,36.64750504,-6.25282121,Wami / Ruvu,3,0.0,True
63936yb,39.14863121,-8.5425317,Ruvuma / Southern Coast,13,390.0,False
41724,34.87148587,-4.44908382,Internal,2,1.0,True
17939,31.35387362,-3.1783636000000004,Lake Tanganyika,4,0.0,True
19026q,35.57963438,-3.78161713,Internal,3,256.0,
61342tw,34.54590098,-4.35751507,Internal,1,145.0,True
32528a,0.0,-2e-08,Lake Victoria,6,0.0,True
26603xee,35.34451134,-4.4632759,Internal,2,265.0,True
31672,36.64455578,-3.24419929,Pangani,2,200.0,True
7856z,33.03765385,-2.01590783,Lake Victoria,1,350.0,True
59436x,30.94226074,-1.634489,Lake Victoria,1,0.0,True
58058w,30.74698564,-6.4934066,Lake Rukwa,1,1000.0,True
72595i,38.42684446,-11.34740968,Ruvuma / Southern Coast,63,1.0,True
32983aeb,35.69318507,-3.79083463,Internal,1,465.0,True
49240xo,33.41179516,-2.15181275,Lake Victoria,4,400.0,True
66996lii,33.80563731,-9.12956325,Lake Nyasa,4,0.0,True
54975ui,35.83766111,-10.53980977,Rufiji,5,200.0,True
7302gej,37.29176686,-11.22775912,Ruvuma / Southern Coast,1,1.0,True
3348fkn,30.49167984,-2.77758751,Lake Victoria,30,0.0,True
65041nh,38.33726527,-4.7490986,Pangani,1,1.0,True
35761jss,31.27693184,-7.31188131,Lake Rukwa,3,1.0,False
19244bw,34.84120725,-4.76507357,Internal,2,1.0,True
5163ll,39.12651326,-6.99545576,Wami / Ruvu,2,400.0,
24425,32.20952593,-4.44467027,Lake Tanganyika,4,0.0,True
53230k,38.86325929,-6.52781362,Wami / Ruvu,1,70.0,True
36453,33.00859108,-5.89453583,Lake Tanganyika,5,0.0,True
31808vsp,32.0621395,-2.39493952,Lake Victoria,5,0.0,False
50581dci,32.68580228,-8.91488999,Lake Rukwa,6,0.0,False
55387,33.804408,-3.51656793,Internal,2,0.0,True
404n,38.65511528,-10.66562905,Ruvuma / Southern Coast,33,1.0,True
26032,34.4029902,-9.61879822,Lake Nyasa,3,0.0,True
18382,0.0,-2e-08,Lake Victoria,1,0.0,
70718,33.34589323,-8.57769912,Lake Rukwa,1,,True
22677j,33.15621801,-8.93715028,Lake Rukwa,6,0.0,True
69253ng,31.11566327,-1.73409742,Lake Victoria,1,0.0,True
70361,39.04833589,-6.75092197,Wami / Ruvu,1,1632.0,True
55650dz,0.0,-2e-08,Lake Victoria,1,0.0,True
66859,35.08874639,-4.75225877,Internal,2,60.0,True
36603,36.52712984,-3.40096944,Internal,2,100.0,True
58473c,35.4733962,-4.73959531,Internal,2,1360.0,True
69847pcg,31.51604465,-2.66484683,Lake Victoria,8,0.0,True
21267,31.75250265,-1.40150264,Lake Victoria,2,0.0,True
27607k,37.77467285,-7.23727431,Wami / Ruvu,2,,True
59507pk,37.38531279,-11.11791559,Ruvuma / Southern Coast,1,230.0,True
19091kyi,32.0844606,-3.47541856,Lake Tanganyika,5,0.0,True
53537gmm,0.0,-2e-08,Lake Tanganyika,6,,True
2744bnu,37.88628697,-4.39088246,Pangani,3,80.0,True
6337bfr,34.29329558,-9.45499399,Lake Nyasa,3,0.0,True
52478s,37.65935713,-3.17139227,Pangani,1,1.0,True
32103lbc,33.86133212,-9.29376218,Lake Nyasa,4,0.0,True
58963o,39.15811555,-7.51936199,Rufiji,4,70.0,True
35230i,32.73983514,-3.80950198,Lake Victoria,3,0.0,True
12928k,37.60782,-3.34805258,Pangani,1,1.0,True
56501ei,37.44162296,-6.30088338,Wami / Ruvu,6,1.0,False
51609,36.44350508,-3.22929693,Internal,1,1.0,True
2711dpt,30.45483915,-2.63437416,Lake Victoria,30,0.0,True
71889agu,39.77293635,-10.74264895,Ruvuma / Southern Coast,4,500.0,True
1927fv,35.83810154,-10.56281007,Rufiji,5,250.0,True
36380,37.62516648,-3.64670935,Pangani,2,130.0,True
69356lw,34.72694706,-4.57205631,Internal,2,1.0,True
53371v,32.28129226,-3.35612428,Lake Tanganyika,5,0.0,True
64719ozc,37.3962997,-3.45383038,Pangani,6,14.0,True
43725,35.78212345,-5.34521181,Internal,1,0.0,True
23962wm,33.03179649,-2.98977186,Lake Victoria,7,0.0,
30010,38.9357248,-6.50357995,Wami / Ruvu,1,100.0,True
39444,37.57850478,-7.44523239,Wami / Ruvu,2,320.0,True
12696cws,34.74641678,-9.18674363,Rufiji,4,125.0,True
61141oe,38.89413560000001,-6.56201341,Wami / Ruvu,1,250.0,True
61217km,33.54199665,-9.23297622,Lake Nyasa,4,0.0,True
17795d,37.45285793,-3.32680298,Pangani,4,20.0,True
38936l,34.7880106,-9.47280596,Rufiji,4,20.0,False
21685h,37.14502642,-6.78127247,Wami / Ruvu,1,250.0,True
8575dt,38.62509269,-10.18659403,Ruvuma / Southern Coast,3,182.0,True
43501lof,33.50633488,-2.69361239,Lake Victoria,2,0.0,True
73746tj,37.63540965,-3.35822414,Pangani,1,1.0,True
31106jf,35.14902481,-9.27215583,Rufiji,4,350.0,True
41574m,37.5627179,-3.51246285,Pangani,2,430.0,True
12811g,37.44599518,-3.30863281,Pangani,4,25.0,True
6011gsu,33.83691526,-1.67334399,Lake Victoria,3,35.0,
50675kkz,30.83044524,-6.33465666,Lake Rukwa,1,2395.0,True
54036cxy,31.01439376,-1.68313397,Lake Victoria,1,0.0,True
2091lq,32.95871049,-4.75714251,Lake Tanganyika,1,0.0,False
38619sj,36.84384052,-6.13399626,Wami / Ruvu,1,250.0,True
69773xt,0.0,-2e-08,Lake Victoria,2,0.0,True
30131,38.83718501,-7.14454423,Wami / Ruvu,33,1000.0,True
66113mf,31.67696498,-8.08583783,Lake Rukwa,4,0.0,True
33224an,31.79102674,-1.44504086,Lake Victoria,2,0.0,True
6854r,35.61963772,-2.05577817,Internal,5,1.0,True
55077,31.11002625,-1.86979865,Lake Victoria,1,0.0,True
54pnd,34.60465222,-1.8288033,Lake Victoria,2,450.0,False
40354a,37.60060633,-3.03282581,Internal,1,1.0,True
26185g,33.372823600000004,-8.88910185,Lake Rukwa,2,0.0,True
1737p,34.31440921,-9.46675282,Lake Nyasa,3,0.0,True
60194rq,38.57946766,-5.22171207,Pangani,2,800.0,True
66346vet,35.60715615,-7.88382551,Rufiji,1,1.0,True
6711bp,34.25148586,-4.24575131,Internal,1,356.0,True
62749,35.90895048,-6.07850428,Wami / Ruvu,5,0.0,True
8241nsu,30.31669542,-4.31083334,Lake Tanganyika,2,,True
50713,35.35761996,-4.07707927,Internal,3,1.0,True
19318uv,38.18308927,-4.94444579,Pangani,2,280.0,True
43831,33.15583911,-2.12362144,Lake Victoria,1,700.0,True
2289,33.31025562,-8.88799963,Lake Rukwa,2,0.0,True
15846h,39.09194412,-6.64678354,Wami / Ruvu,1,123.0,True
34312zv,36.39477078,-6.66192311,Wami / Ruvu,1,0.0,True
58337onc,34.83550274,-4.75782889,Internal,2,1.0,True
34162,0.0,-2e-08,Lake Victoria,1,0.0,False
59560aj,35.86163091,-7.75522236,Rufiji,7,25.0,True
13831is,36.68685532,-3.35501085,Pangani,2,200.0,True
27028pw,38.21005579,-4.80478242,Pangani,2,350.0,True
55838,33.83202879,-9.29468981,Lake Nyasa,4,0.0,True
71800bww,30.83887833,-1.24137094,Lake Victoria,1,0.0,True
42774s,37.88474506,-4.39195666,Pangani,3,100.0,True
15048d,37.30151368,-3.25258208,Pangani,4,1.0,False
162,31.94255806,-8.63830023,Lake Rukwa,2,200.0,True
1073ll,35.86778812,-5.17305291,Internal,1,0.0,True
12089,35.5058904,-2.37490497,Lake Victoria,5,400.0,True
12538e,30.15535443,-4.48586006,Lake Tanganyika,2,453.0,True
31636,34.32449666,-3.15069849,Internal,6,,True
33153,34.64623408,-11.06784472,Lake Nyasa,3,96.0,True
549xf,33.90353632,-1.78254919,Lake Victoria,3,250.0,
19015a,37.19990881,-3.2962047999999995,Pangani,5,,True
29192lgf,36.01107899,-9.08712999,Rufiji,4,1.0,True
63271q,33.03988587,-8.57262852,Lake Rukwa,1,0.0,True
54980hx,32.07237848,-3.6110253,Lake Tanganyika,5,0.0,True
63769ug,39.25755702,-8.50027686,Ruvuma / Southern Coast,13,380.0,False
11198r,38.69468973,-10.91123407,Ruvuma / Southern Coast,63,46.0,True
56074cb,0.0,-2e-08,Lake Tanganyika,6,0.0,True
46656gly,35.27026171,-3.21706505,Internal,5,620.0,
27049e,36.69833806,-3.29563219,Pangani,2,200.0,True
56939,36.68409099,-8.10216088,Rufiji,3,500.0,True
5644dlb,36.64721166,-3.33067803,Pangani,2,150.0,True
24302rw,33.94463396,-9.4685113,Lake Nyasa,3,,True
33084nv,37.37568179,-3.30978433,Pangani,4,1.0,False
59428npa,38.68470604,-7.43493043,Rufiji,33,200.0,True
73962wwp,34.91690142,-10.54960592,Lake Nyasa,3,96.0,True
26797,29.97218364,-4.83554142,Lake Tanganyika,2,471.0,True
60330mx,39.1086116,-6.94535033,Wami / Ruvu,2,,
50388,34.86471972,-10.75670462,Lake Nyasa,3,,
42684sc,0.0,-2e-08,Lake Victoria,6,0.0,True
7064rck,34.61861962,-9.03245446,Rufiji,4,75.0,True
36602,36.6483883,-3.24638805,Pangani,2,150.0,True
70730uyq,33.53758359,-2.55266531,Lake Victoria,2,0.0,True
48449,32.41008446,-4.10720701,Lake Tanganyika,3,0.0,True
21602qpl,37.13281775,-4.07758165,Pangani,4,200.0,True
61370h,39.12310291,-8.57980641,Ruvuma / Southern Coast,13,284.0,False
57990vx,34.13369604,-9.3228123,Lake Nyasa,3,0.0,True
39211i,32.01657933,-3.98624502,Lake Tanganyika,3,0.0,True
49973kry,39.17881772,-7.770490799999998,Rufiji,53,1.0,True
36481,0.0,-2e-08,Lake Victoria,1,0.0,
43968gd,33.84870224,-9.34841656,Lake Nyasa,4,0.0,True
13358,38.40969267,-5.48607962,Pangani,6,250.0,True
7548if,38.20831262,-4.80596715,Pangani,2,100.0,True
38693bp,38.64496628,-10.82932878,Ruvuma / Southern Coast,63,130.0,True
61575,29.7470643,-4.74722615,Lake Tanganyika,3,200.0,True
50509kj,32.84632327,-9.01324361,Lake Rukwa,6,0.0,True
15627,37.77086532,-7.08227342,Wami / Ruvu,2,230.0,True
60226d,36.64733942,-3.29458643,Pangani,2,200.0,True
28167l,34.3642364,-4.2584393,Internal,1,256.0,True
20008xfx,35.58548208,-6.43950328,Internal,6,0.0,True
53910e,32.9352266,-5.69946501,Lake Tanganyika,5,,True
9718,38.3651164,-6.636669,Wami / Ruvu,1,50.0,True
28807,37.25099657,-3.26979923,Pangani,5,120.0,True
60543w,33.62682474,-9.21617892,Lake Nyasa,4,0.0,True
18127zct,33.54303095,-9.16319144,Lake Nyasa,4,0.0,True
68633kh,35.42928533,-6.31967351,Internal,6,0.0,True
30073vu,30.61696731,-5.753816400000002,Lake Tanganyika,1,,True
10053,36.79357799,-3.36228004,Pangani,7,380.0,True
34493jx,33.53649518,-2.9551779,Lake Victoria,2,0.0,True
13726,34.71594721,-8.860222300000002,Rufiji,4,360.0,True
49121,30.74924601,-6.4881051,Lake Rukwa,1,1000.0,True
28288cs,34.37609423,-5.76745171,Internal,3,1000.0,True
62839,37.39608191,-3.45710759,Pangani,6,9.0,True
44381yh,32.14085683,-3.29086026,Lake Tanganyika,5,0.0,True
32975df,33.45016828,-2.06575059,Lake Victoria,4,1000.0,False
60941rj,0.0,-2e-08,Lake Victoria,6,0.0,True
66230sy,33.73585762,-3.31953043,Internal,2,0.0,True
27548,31.17462606,-1.57586197,Lake Victoria,1,0.0,True
37655,36.968012,-6.21262457,Wami / Ruvu,1,590.0,True
62761kkw,38.69023775,-10.53568334,Ruvuma / Southern Coast,33,1.0,True
46358,39.55284031,-10.86196872,Ruvuma / Southern Coast,4,300.0,True
73565djg,0.0,-2e-08,Lake Victoria,1,0.0,
14825i,39.78526039,-10.55201568,Ruvuma / Southern Coast,1,400.0,True
68158,35.21286482,-8.12306367,Rufiji,1,450.0,False
64247,37.45781477,-3.2980325,Pangani,4,50.0,True
35247,38.33934749,-4.7922642999999985,Pangani,1,1.0,True
10418,29.70850769,-4.75242662,Lake Tanganyika,3,88.0,True
56227j,36.95754033,-6.20836057,Wami / Ruvu,1,819.0,True
20133yfk,38.87269637,-10.20536868,Ruvuma / Southern Coast,3,1506.0,True
64972,35.81805587,-4.04098341,Internal,1,285.0,True
5091mt,34.50396987,-9.12207624,Rufiji,4,59.0,True
27035,29.69714186,-4.75236255,Lake Tanganyika,3,120.0,True
70344w,32.58099317,-3.66647256,Lake Victoria,3,0.0,True
41163,38.2580069,-4.4907631,Pangani,1,1.0,True
46676bhz,38.82341446,-5.10537394,Pangani,3,40.0,True
51121qts,31.79891932,-3.39329247,Lake Tanganyika,5,0.0,
18420df,32.20982709,-3.32046593,Lake Tanganyika,5,0.0,True
49438xq,36.82485092,-3.32424475,Pangani,7,68.0,True
15551,33.77631772,-9.57382103,Lake Nyasa,3,0.0,True
67293,38.88922327,-7.73645359,Rufiji,53,1.0,True
30658,35.93189022,-8.26490871,Rufiji,7,40.0,True
23410r,38.61326327,-4.97811399,Pangani,2,200.0,True
34308m,33.00651769,-2.71747406,Lake Victoria,7,0.0,
32897,36.45813897,-8.53163702,Rufiji,4,,True
49918szi,38.91506008,-5.31647921,Pangani,5,100.0,False
65750mh,35.89205174,-10.14416469,Lake Nyasa,5,250.0,True
68364,34.55311119,-9.37801522,Lake Nyasa,4,25.0,True
48032te,34.9586049,-5.83005026,Internal,3,300.0,True
16995,38.12320742,-10.63080639,Ruvuma / Southern Coast,3,132.0,True
67979xrc,38.0112331,-4.39931336,Pangani,3,65.0,False
64367xet,38.50530294,-10.70691637,Ruvuma / Southern Coast,33,1.0,True
1863zho,33.37570067,-3.09760824,Lake Victoria,4,0.0,True
32057d,38.05977047,-4.37641802,Pangani,3,240.0,True
46909xyf,31.96719907,-3.20728709,Lake Tanganyika,5,0.0,True
36694n,34.31779795,-3.09114431,Lake Victoria,6,0.0,True
61050z,35.81604334,-6.13724819,Wami / Ruvu,5,0.0,True
20567pq,30.85536474,-2.99901863,Lake Tanganyika,1,200.0,True
52401m,36.72035719,-3.13000068,Internal,2,50.0,True
50940je,36.95736847,-3.34491571,Pangani,7,350.0,True
22644wm,31.75384399,-8.65319603,Lake Rukwa,2,400.0,True
27725w,39.03229562,-8.54976291,Ruvuma / Southern Coast,13,369.0,True
30242xl,33.45755562,-9.5460415,Lake Nyasa,5,0.0,True
3368dvb,35.80141043,-5.81488669,Wami / Ruvu,6,0.0,True
54180tta,34.19776672,-4.35128955,Internal,1,235.0,True
69209tom,34.80846664,-9.04201581,Rufiji,4,250.0,True
14042byu,39.18022126,-6.91297488,Wami / Ruvu,2,200.0,
30999sx,37.68488979,-3.70827005,Pangani,2,80.0,True
41246fg,33.16580943,-4.0159231,Internal,1,0.0,True
759,34.68626971,-5.11183803,Internal,2,1.0,True
20877uwx,31.82204306,-8.38767312,Lake Rukwa,2,120.0,True
24240t,33.24178391,-2.93377604,Lake Victoria,4,0.0,True
22297m,32.00937884,-4.96763541,Lake Tanganyika,4,0.0,True
52367ur,39.58925382,-10.68352544,Ruvuma / Southern Coast,4,600.0,True
24612zkj,37.19730757,-3.18183476,Pangani,5,150.0,True
28122gaq,37.53038788,-6.43358387,Wami / Ruvu,6,50.0,False
49547azf,0.0,-2e-08,Lake Victoria,1,0.0,True
57169s,35.65655567,-9.01306558,Rufiji,3,200.0,True
482bwb,33.70031153,-1.88292683,Lake Victoria,3,350.0,
53497zo,38.20269892,-4.90487664,Pangani,2,100.0,True
4185p,39.48030567,-6.93497361,Wami / Ruvu,3,144.0,True
47107,37.13126964,-6.79102682,Wami / Ruvu,1,40.0,True
26018f,34.56621732,-8.84234298,Rufiji,4,560.0,True
70103om,34.18279702,-2.93280293,Lake Victoria,1,500.0,True
30188,33.14089357,-3.86696373,Internal,3,0.0,False
68613z,32.69488713,-5.07707122,Lake Tanganyika,6,0.0,True
24633zrv,37.63951683,-6.11977753,Wami / Ruvu,6,150.0,True
39741r,36.37605125,-8.77020318,Rufiji,4,591.0,True
54464,38.76123496,-10.21222387,Ruvuma / Southern Coast,3,103.0,True
63836,35.34562167,-6.23617647,Internal,6,0.0,True
49576,34.19231962,-8.81846329,Rufiji,7,0.0,True
67011h,34.54002218,-4.60740128,Internal,1,335.0,True
37844e,36.92034563,-7.44074934,Rufiji,1,200.0,True
59059w,33.12651242,-9.20638759,Lake Nyasa,6,0.0,True
62624b,36.68429515,-8.97153755,Rufiji,4,210.0,True
7501,35.48480624,-7.70025774,Rufiji,1,1.0,True
71600g,40.09895367,-10.55646163,Ruvuma / Southern Coast,1,550.0,True
27475mo,39.38427755,-10.83245241,Ruvuma / Southern Coast,33,1.0,True
18103,36.99211746,-7.62874745,Rufiji,1,90.0,True
47995,37.61434531,-3.20182321,Pangani,1,1.0,True
70968n,34.76911441,-8.7938787,Rufiji,4,75.0,True
26368p,36.72289716,-3.44967017,Pangani,3,875.0,False
16040dus,0.0,-2e-08,Lake Victoria,1,0.0,True
23537,35.669465,-4.26270694,Internal,1,350.0,True
44691vk,35.07159948,-5.86227306,Internal,3,812.0,True
9806kyv,34.24114054,-4.46330411,Internal,1,195.0,True
48800h,38.76225426,-7.98499334,Rufiji,53,1.0,True
35972s,36.88465372,-3.31792199,Pangani,7,368.0,True
10567e,30.32632475,-5.69177506,Lake Tanganyika,1,450.0,True
52615kr,35.47667812,-4.34259623,Internal,1,,True
57236yow,36.79966409,-3.3623979,Pangani,7,210.0,True
7787g,33.7828455,-3.0665042,Lake Victoria,2,,True
7702qh,33.9294031,-9.60252843,Lake Nyasa,3,0.0,True
67291urx,37.57725889,-3.27803495,Pangani,4,,True
3084rhz,38.41002265,-10.01674431,Ruvuma / Southern Coast,43,156.0,False
56042k,34.66613465,-9.09998763,Rufiji,4,45.0,True
73471da,38.67594454,-10.73282788,Ruvuma / Southern Coast,33,1.0,True
57501b,37.21983036,-3.23758308,Pangani,5,5.0,True
64705,38.92006887,-6.48693365,Wami / Ruvu,1,80.0,True
32420c,33.85193788,-9.40333765,Lake Nyasa,4,0.0,True
3620,35.94696833,-8.52251345,Rufiji,3,700.0,True
21497vhy,30.60203473,-7.32080155,Lake Tanganyika,3,1.0,False
38467b,34.35281013,-2.00121526,Lake Victoria,2,420.0,False
62363,33.42432817,-2.86257759,Lake Victoria,4,0.0,True
29254yxx,34.83513851,-4.33956085,Internal,1,315.0,True
42936oxf,32.87812976,-9.32013246,Lake Nyasa,6,0.0,False
121srq,37.9863594,-4.26522761,Pangani,3,40.0,True
16477cyg,34.13751022,-8.80357106,Rufiji,7,0.0,True
43858,38.54465715,-8.47724796,Rufiji,53,1.0,True
35414kn,31.78057985,-1.44326511,Lake Victoria,2,0.0,True
67499l,32.72654691,-4.51194651,Lake Tanganyika,1,0.0,False
40472j,31.50254386,-8.49635385,Lake Tanganyika,2,450.0,True
300,34.6507117,-11.06439666,Lake Nyasa,3,,False
4004uq,35.47185379,-8.0500587,Rufiji,1,700.0,True
36323zl,37.57358837,-3.03654634,Internal,1,1.0,True
15734x,34.17784576,-8.8350145,Rufiji,7,0.0,True
46244vvm,33.98272578,-8.83967809,Rufiji,7,0.0,True
16357,33.42274853,-2.59490509,Lake Victoria,2,0.0,True
28287g,0.0,-2e-08,Lake Victoria,1,0.0,False
5108xs,31.45576198,-1.50597428,Lake Victoria,2,0.0,True
54979e,37.46667761,-3.37939655,Pangani,4,40.0,True
8434xt,32.80359569,-5.02043683,Lake Tanganyika,6,0.0,False
23498d,36.8967079,-6.98759624,Wami / Ruvu,1,685.0,True
1126r,37.61102144,-3.76134753,Pangani,2,,True
71279dc,37.64146005,-3.21083997,Pangani,1,1.0,True
63627qpy,34.01711933,-9.1286384,Lake Nyasa,3,0.0,True
67931f,35.35888226,-10.65668519,Ruvuma / Southern Coast,2,0.0,True
36495,33.79140404,-4.42791896,Internal,2,0.0,True
53399q,33.84168521,-9.54464492,Lake Nyasa,3,0.0,True
25406ivw,34.55839724,-1.74474664,Lake Victoria,2,300.0,
33321qu,30.48998258,-3.59473091,Lake Tanganyika,1,350.0,True
4837tqa,35.09674049,-7.83379125,Rufiji,1,1.0,True
43477i,38.86569,-6.83054179,Wami / Ruvu,2,20.0,True
46257,33.5434954,-9.16057078,Lake Nyasa,4,0.0,True
60479,33.95408320000001,-9.49687675,Lake Nyasa,3,0.0,True
25018zyr,30.77155392,-1.36863908,Lake Victoria,1,0.0,True
13818vhd,34.70843752,-9.14945886,Rufiji,4,,True
44471zl,39.84097232,-10.49233185,Ruvuma / Southern Coast,1,400.0,True
61195fm,39.7149345,-10.34963185,Ruvuma / Southern Coast,1,300.0,True
61479vt,34.30892598,-3.51733733,Internal,6,0.0,True
69498i,35.48389545,-3.78033339,Internal,3,1.0,True
47958nl,34.56371152,-1.3522964,Lake Victoria,1,200.0,True
8804q,37.39981635,-6.34518403,Wami / Ruvu,1,548.0,True
38861e,30.85694054,-2.9838102,Lake Tanganyika,1,,True
45423,35.00238015,-11.04645392,Ruvuma / Southern Coast,3,80.0,False
41011uh,32.72160558,-9.08779558,Lake Rukwa,6,0.0,True
73214hmt,38.28079968,-4.639482,Pangani,1,1.0,True
55618,34.80277712,-4.82681678,Internal,4,86.0,True
69530asd,38.38646639,-6.33503112,Wami / Ruvu,1,10.0,False
13176se,36.28277959,-6.62828901,Rufiji,1,0.0,True
45138,33.99658599,-9.27617789,Lake Nyasa,3,0.0,True
13751c,35.77910647,-4.54684661,Internal,1,0.0,True
39108tkt,35.69775359,-8.22807478,Rufiji,2,0.0,True
3711,39.32499705,-7.0949615,Wami / Ruvu,43,554.0,True
65543,37.60686982,-6.17849106,Wami / Ruvu,6,50.0,True
26359sw,33.0363104,-2.73135939,Lake Victoria,7,0.0,
23382,38.14133279,-5.545864,Pangani,6,500.0,True
70653z,37.17697695,-3.2698992,Pangani,5,75.0,True
73849r,33.86027298,-9.40697629,Lake Nyasa,4,0.0,True
64629,33.51636535,-4.64746263,Internal,2,0.0,True
